"","x"
"150",4.8764956181211
"151",0.23963609803468
"152",0.0529298689216375
"153",1.44660411207917
"154",7.81209115269494
"155",1.60622274308445
"156",1.01893527060747
"157",0.324668877758086
"158",0.138137002659341
"159",1.74887934035479
"160",0.00995300058275461
"161",1.45078232734647
"162",2.56637881874087
"163",1.02639550250024
"164",0.356262261047959
"165",4.76259164114423
"166",1.05380823928863
"167",2.10989938481691
"168",3.44870594127064
"169",2.65254209554734
"170",0.766360547352259
"171",2.17884640858475
"172",0.0330831178369998
"173",4.08667229471688
"174",3.17524105479263
"175",0.68020474165678
"176",1.28306758683175
"177",0.543369757351193
"178",3.23922188563232
"179",1.21533936075866
"180",2.22578344113174
"181",0.0929002966731787
"182",3.65435842407827
"183",4.15971692998834
"184",4.70718027253575
"185",3.02013652382379
"186",1.49946740820053
"187",4.79417520800312
"188",0.61486454680562
"189",1.59398298143389
"190",0.503686800080829
"191",0.647681425325572
"192",6.51622183587322
"193",2.23520302317085
"194",0.993314929306507
"195",1.59521610467675
"196",0.535270298831165
"197",0.417069432325661
"198",0.102187711745501
"199",1.05614475060544
"200",2.30165687567535
"201",2.35586248329821
"202",0.721458507701755
"203",0.964983901100136
"204",3.49052047712689
"205",0.596032597124577
"206",2.23460008059119
"207",1.36431573517621
"208",0.309896790422499
"209",3.25533768629772
"210",0.136483296792085
"211",2.45892290017548
"212",0.551719505434847
"213",0.28564518969506
"214",2.44579811758342
"215",2.34922883092406
"216",2.35345925568583
"217",1.43317202110214
"218",2.33021344422343
"219",0.183327799662948
"220",0.718938534148037
"221",1.86089349343421
"222",0.727986976217602
"223",1.6588079396294
"224",1.67113025177449
"225",0.678292443412085
"226",2.82545484795333
"227",2.90013978274082
"228",1.2420617248863
"229",1.49901467180791
"230",2.52661084561589
"231",3.31612010499185
"232",2.30833257353845
"233",3.42381120429842
"234",0.934991803951561
"235",2.20270597340336
"236",0.657282575964928
"237",3.79998745752459
"238",1.26057360228151
"239",0.28498216625303
"240",2.43597017778995
"241",2.33308923608604
"242",3.40503902716522
"243",1.70710141620068
"244",1.69816839525138
"245",0.280295414437876
"246",1.1249759607017
"247",2.39809981316496
"248",0.746710985898972
"249",2.49940737514737
"250",0.38564630318433
"251",0.491954413242638
"252",0.979397202289193
"253",8.91700241664305
"254",1.20407439116389
"255",9.15296938649167
"256",2.88010103611236
"257",1.24863577168435
"258",2.02189484548771
"259",0.328941483050585
"260",1.91366236089709
"261",0.733080837598834
"262",3.88970934582834
"263",0.917771993204951
"264",3.62390485016589
"265",2.00733318357709
"266",0.049424814030954
"267",2.14346217914465
"268",0.981277585960925
"269",3.43686389933904
"270",4.23674453364805
"271",0.306711408309639
"272",2.59778467366008
"273",5.82841373841009
"274",1.91111254311147
"275",4.16457861264176
"276",0.877793812330166
"277",2.73546916424277
"278",0.0233332686008896
"279",1.7478285319263
"280",0.565737131051719
"281",3.60956696031575
"282",0.525963144376874
"283",0.0522740995511413
"284",0.115180656970367
"285",0.544692075984946
"286",0.729145153425634
"287",0.708211506716907
"288",0.661009394563735
"289",0.366749141287331
"290",1.62430616832318
"291",0.216981473533715
"292",3.76616521938467
"293",6.75389257039795
"294",4.4724415589811
"295",1.52013694672825
"296",2.45272780946436
"297",1.38319856207818
"298",1.31860422715545
"299",0.836661801673472
"300",1.30496943369508
"301",2.67332958607915
"302",0.0391404125839472
"303",0.589883313514292
"304",3.0516898704875
"305",3.09230031304246
"306",0.932377234476029
"307",2.0624354238713
"308",3.78655420325032
"309",2.19971365990027
"310",0.474178718402982
"311",0.832960214465857
"312",4.44524198796245
"313",5.25941950430102
"314",3.18299020297442
"315",0.139086801558733
"316",0.348053152364534
"317",1.25392239540815
"318",0.641494825482368
"319",1.310841252096
"320",1.71681975378635
"321",1.96839519209209
"322",3.20919482860261
"323",1.83259836575928
"324",0.261093006230864
"325",0.530254739336669
"326",1.15656603872776
"327",0.425792396068573
"328",1.38905584244969
"329",3.68646782992368
"330",1.21073167398572
"331",0.108593225853633
"332",2.09443322251393
"333",1.52605542079648
"334",0.346450597047806
"335",2.13129294096472
"336",2.66356566912475
"337",3.97164360044484
"338",7.67184148314309
"339",0.326728477879772
"340",0.896163370460272
"341",0.703744309023023
"342",5.56931996526737
"343",1.42469052775743
"344",0.00628025176886003
"345",1.92411487168613
"346",0.70344172884843
"347",2.83976913921293
"348",2.60176743931117
"349",1.09288298897445
"350",0.0314102086610033
"351",3.27620512602811
"352",5.07744743277259
"353",1.79233261561933
"354",0.964000007137656
"355",1.14695978630334
"356",1.97830956979635
"357",2.90805231390481
"358",3.47906625999098
"359",0.809383035637438
"360",0.249636469749009
"361",1.05843313131481
"362",1.92943711942973
"363",0.500736869871616
"364",0.593310027631453
"365",1.80813954389634
"366",0.661883446068363
"367",1.60356359023959
"368",4.1807646115148
"369",0.568534909747541
"370",0.57321797311306
"371",0.720130835659802
"372",0.839662705548108
"373",0.302062316317914
"374",0.186626121401787
"375",4.38961068843172
"376",0.169206994664022
"377",1.61794697048201
"378",5.25536781390886
"379",0.483287289738655
"380",1.88275113507154
"381",0.634760551154613
"382",0.785698558203876
"383",3.41241838619926
"384",0.59120971080499
"385",2.04090577728095
"386",0.88306655029712
"387",1.48936998835745
"388",0.413797165267169
"389",0.99563969951123
"390",1.53304290949347
"391",5.95602967539908
"392",1.03480669669807
"393",1.24500924255699
"394",1.39614420603056
"395",0.754936691838776
"396",2.74315837762299
"397",1.03538558166474
"398",2.07370827338638
"399",2.30339044882896
"400",1.9329759999496
"401",0.375864555127919
"402",2.83069927601104
"403",5.18059915651507
"404",0.789315835640789
"405",4.40600421015832
"406",4.00640746148398
"407",0.137078196866591
"408",0.0757316304370761
"409",0.533335758535738
"410",1.53785044420054
"411",0.64290365204215
"412",0.419154782986575
"413",0.72474185234113
"414",2.05492701186779
"415",3.87095682678704
"416",0.893349247984588
"417",0.922604787163436
"418",1.23089470621198
"419",0.414334172794578
"420",1.2158709987998
"421",0.882151824029744
"422",0.219617424532771
"423",8.30998618486238
"424",0.137248857878149
"425",0.0447244305276902
"426",0.978843151591718
"427",1.73299506111982
"428",1.07223985902965
"429",4.45526961584516
"430",1.10336532630026
"431",4.85482579071946
"432",3.4803609511066
"433",3.36471094919329
"434",2.01041750415208
"435",0.21355843299488
"436",0.148922522050519
"437",1.36770273000002
"438",1.36745138373226
"439",3.59486626444345
"440",0.646697741613122
"441",2.73771976671162
"442",0.627441570162773
"443",0.461700896732509
"444",0.204239757510696
"445",1.59724500931849
"446",0.140856905148215
"447",2.66083898200634
"448",0.0262574288366391
"449",2.90596185895936
"450",2.82583484781866
"451",0.485449055209756
"452",1.97929459429326
"453",0.284245320563901
"454",3.0202991364706
"455",2.52564848019722
"456",2.3962051103914
"457",0.631003668531775
"458",1.41511166379666
"459",0.760857229121029
"460",0.454598739743233
"461",0.744209163822234
"462",8.20189849617791
"463",0.767280196858028
"464",4.54809476782508
"465",0.812808140689882
"466",0.440107206358576
"467",4.98126500029587
"468",0.368253979632207
"469",0.00822943914681673
"470",1.06841793749481
"471",2.97546901524593
"472",0.0366671966547944
"473",5.36062727470822
"474",6.9756371530719
"475",0.289780179038644
"476",2.60378231844845
"477",3.58634492738133
"478",0.611339367211685
"479",1.15522951260209
"480",1.04611905943602
"481",0.3337242603302
"482",0.234210978262126
"483",1.50608493511106
"484",5.70896479453812
"485",1.14780768286437
"486",0.557228616438806
"487",3.13560303656344
"488",6.42701414193878
"489",9.73032134319769
"490",2.5538165102804
"491",0.608016463075913
"492",0.319807000458241
"493",4.38628115852304
"494",0.265658779688068
"495",2.12668618901219
"496",1.65544281145397
"497",2.27070161133053
"498",0.776869272813201
"499",4.26175407667585
"500",0.982097845524549
"501",2.03136261171641
"502",3.66489172093458
"503",1.92121258623428
"504",0.968326894566417
"505",0.0541024366393685
"506",1.03323063906282
"507",1.80199326992819
"508",1.14439846109599
"509",0.0988472792514583
"510",1.91783419056776
"511",2.517431570133
"512",5.00924983222909
"513",0.509354059769779
"514",0.418830149107619
"515",5.30139975597091
"516",3.64573467133527
"517",0.175353167346448
"518",0.885006427586328
"519",1.97009048506162
"520",2.15877598329427
"521",2.13418789013269
"522",2.43719792730155
"523",4.97182583411164
"524",0.59556148480624
"525",0.591316257456169
"526",0.47359666130239
"527",0.509362416341901
"528",3.00837923197169
"529",0.448122244918504
"530",4.15053784457927
"531",3.65489649383311
"532",0.147770171177804
"533",2.7524710613394
"534",3.39022641256833
"535",0.296241043135524
"536",0.739496528171003
"537",0.0336085893213749
"538",1.96359249009731
"539",2.29920927799287
"540",0.889781139304401
"541",6.58518902923832
"542",4.41151916583009
"543",1.39004799342694
"544",2.7562959640378
"545",4.82487158292474
"546",2.90272894112353
"547",0.753936469452021
"548",0.0753801567479968
"549",0.619332818470296
"550",0.284880010411143
"551",2.42072144701126
"552",2.50952251619639
"553",1.11149112973362
"554",8.39711467126265
"555",2.54396744995358
"556",0.761598519980907
"557",1.25666413083673
"558",0.884975103661418
"559",2.34102756149116
"560",1.38156403042376
"561",6.53092478182087
"562",0.0831580394878983
"563",3.05781180022245
"564",0.64662953831615
"565",3.1581878594678
"566",1.44259905434194
"567",0.0613300940253538
"568",4.37115813394017
"569",1.6361421047801
"570",0.183596888764307
"571",1.67285865607582
"572",0.793996707911007
"573",0.509760482236743
"574",0.115025718755814
"575",3.03540572879796
"576",1.95542027420344
"577",1.47845381076084
"578",0.728708888404071
"579",1.6647484262997
"580",1.05455163866282
"581",1.81410039365911
"582",1.11514898017049
"583",0.86243321074283
"584",4.05556108413224
"585",1.50335106804016
"586",3.31223985908513
"587",2.85598382211811
"588",1.27265494782478
"589",3.50557602925186
"590",7.7544359672339
"591",5.21884417881198
"592",5.299821447329
"593",0.753622488118708
"594",0.357110588811338
"595",2.01962511233034
"596",0.353699304163456
"597",1.11233837902546
"598",2.56074836841765
"599",1.71627215858687
"600",1.57960188566687
"601",1.47409490673783
"602",0.513090578839183
"603",1.22236770484596
"604",0.18144870681529
"605",7.04342881920648
"606",0.48655718982144
"607",0.459612566977739
"608",11.2199287109806
"609",0.283335524611175
"610",2.20103712953829
"611",2.9079779555834
"612",1.09463040903211
"613",1.42083260408583
"614",1.63798727645519
"615",0.237317739985883
"616",2.31002620412948
"617",1.91870272523704
"618",0.130889263935387
"619",2.26556441365721
"620",1.62118753230175
"621",1.5279322247112
"622",1.33227485883981
"623",0.228199017234147
"624",1.87043966158273
"625",0.0202660278185129
"626",4.552471589045
"627",2.97118437273388
"628",4.8823097978992
"629",1.67010933325938
"630",1.17339901532978
"631",1.5927373748105
"632",0.00563039172467984
"633",0.446855383645782
"634",3.7626427370477
"635",3.58557100204711
"636",0.321705674752593
"637",3.12787091539503
"638",2.20505827843192
"639",6.48599353399048
"640",1.57887859720212
"641",0.361083061006569
"642",0.507706483826041
"643",5.8013193454958
"644",2.55134325838628
"645",0.320346869528294
"646",1.17016287799925
"647",1.75178031801226
"648",1.04462767113
"649",1.25451225228608
"650",1.51586021553796
"651",6.60291190411816
"652",1.06586691364646
"653",0.34528721164154
"654",0.424256555827603
"655",6.97746057393861
"656",0.750306092202663
"657",3.37994689221248
"658",0.195377553664466
"659",0.65951512567699
"660",2.60237211353126
"661",0.436320018954575
"662",0.681999973021448
"663",1.51992149988636
"664",2.81673081947451
"665",1.02841198351234
"666",0.150408132001758
"667",0.138681702315807
"668",2.05816341183128
"669",2.4855171906853
"670",4.0412855183888
"671",0.578937391750515
"672",2.2133000268692
"673",0.00966526882035153
"674",3.82410082576757
"675",1.87240495896878
"676",1.80781904575719
"677",1.30397175159305
"678",4.12487256882672
"679",3.48159680069007
"680",3.26166295615916
"681",3.92577771825676
"682",0.751607079213738
"683",2.33907694733682
"684",4.93835434664912
"685",3.4339529199708
"686",3.33594397997538
"687",2.20791288643124
"688",3.42906998081093
"689",1.48231613695269
"690",0.460854567636355
"691",0.279683924860734
"692",2.50982564679327
"693",1.15380985289812
"694",1.49721142641249
"695",0.722756432369351
"696",5.87114351954231
"697",1.63725172533634
"698",0.181219360984065
"699",3.40399808047299
"700",0.456318270415068
"701",2.13658802575412
"702",2.1556243548837
"703",0.352410196326673
"704",0.202683315612376
"705",4.03696814535146
"706",4.09688989801293
"707",1.2388307005167
"708",3.96282376332169
"709",2.47690873362959
"710",4.80187452931829
"711",0.958463209681213
"712",5.76761263187379
"713",0.284155700355768
"714",0.359482402363251
"715",1.39155556253138
"716",2.66355959317627
"717",2.12909924975576
"718",6.68678816919098
"719",0.346457247622311
"720",0.163425558246672
"721",1.13245823513716
"722",5.14479979474969
"723",3.96047377197032
"724",0.0154712319474351
"725",0.962593801319599
"726",0.577757783234119
"727",2.15319258152487
"728",2.39906614451649
"729",1.94928088337326
"730",1.45130728921833
"731",0.426225442439318
"732",0.76715954951942
"733",5.11025365789361
"734",1.72136838539484
"735",2.31550092055442
"736",0.61618953756988
"737",5.59422129675496
"738",0.707994215190411
"739",1.32916492410004
"740",0.352979019734336
"741",7.88366744665903
"742",1.15204135980457
"743",1.09966316260397
"744",4.74272206027932
"745",5.08526946206517
"746",0.525577345862985
"747",1.09417288231315
"748",0.910351593978703
"749",6.46669713981358
"750",1.73802690013292
"751",1.35181802324951
"752",0.0355315243697345
"753",1.53636375806274
"754",5.40377100904412
"755",3.51833757741337
"756",4.7204864709607
"757",0.821295605972409
"758",1.59011418508412
"759",12.029423444791
"760",1.268006301485
"761",0.0267445789650083
"762",1.40138297519627
"763",1.15783941745758
"764",0.669697847217321
"765",0.0528800766915083
"766",0.873081944283188
"767",0.475244725763979
"768",0.859068896621466
"769",0.0024273430900626
"770",1.4785979648465
"771",4.56848668186712
"772",2.29253255567493
"773",1.49443094491206
"774",1.38042837940156
"775",3.93825391663199
"776",1.09022795967758
"777",2.45935282847824
"778",1.58847731208944
"779",0.342920589997932
"780",1.54811012736502
"781",0.575685939751565
"782",0.645449274219573
"783",2.02681793450358
"784",0.107829908840358
"785",0.362438567914069
"786",2.55006897441092
"787",0.941322843544185
"788",0.888740221969783
"789",2.5209966803992
"790",1.29165604151785
"791",1.47954786933007
"792",1.72024663829899
"793",0.912198306061327
"794",0.54036424119005
"795",2.15945959019213
"796",1.81740031010451
"797",0.950070128665749
"798",1.52794581084492
"799",4.83421407242246
"800",0.645837203245255
"801",0.596255276352167
"802",0.559379673562944
"803",1.02082322447919
"804",7.49370480659318
"805",5.86599292358178
"806",1.49508768311682
"807",0.316333984024823
"808",1.71581578959035
"809",0.697372289999102
"810",3.12835504097824
"811",1.33677898254246
"812",1.36040377151221
"813",1.4817307627851
"814",1.50260776444887
"815",4.09095042554622
"816",2.0563206578696
"817",0.671690122224391
"818",0.731979321688414
"819",4.11433443782811
"820",0.0682576280087233
"821",1.21072305180132
"822",5.42359579701848
"823",1.4328350528213
"824",1.85754348701777
"825",2.30138486056569
"826",10.0497548313518
"827",8.29776022913766
"828",6.10206407597734
"829",0.715615779161453
"830",0.448017061688006
"831",0.980290092527866
"832",0.638730175039685
"833",1.42332004561069
"834",3.00639342070366
"835",5.02087460702723
"836",3.0456046721149
"837",1.22723679523915
"838",1.20714098215103
"839",5.98757217402238
"840",1.38703052356743
"841",2.88766631094699
"842",1.13290389720351
"843",1.30298501811922
"844",1.03730482514948
"845",3.88637137396221
"846",1.31981216277927
"847",2.02220983608606
"848",0.730891690097439
"849",5.6377803381897
"850",0.513572102442962
"851",0.259099238552153
"852",0.964148436672986
"853",0.869364185970458
"854",1.77510981812122
"855",5.51651803006358
"856",3.30118382664758
"857",3.09628260060462
"858",0.569455727934837
"859",0.351796253584325
"860",1.13273204304278
"861",1.23583477549255
"862",2.89179931936746
"863",1.19882172904909
"864",1.4080329517925
"865",0.877509485930204
"866",0.0930339401430094
"867",0.0783257549628615
"868",0.779808110557497
"869",3.47170872969513
"870",1.98659609994831
"871",0.480900903232396
"872",0.563285219483078
"873",1.84914884335341
"874",1.1942788194865
"875",0.727181494235992
"876",2.94691067172175
"877",1.35871398821473
"878",2.51375491722467
"879",0.214197354948017
"880",0.371732518076897
"881",1.57940351841193
"882",0.478284082375467
"883",7.3830010402472
"884",0.976680246181786
"885",2.20130390665474
"886",3.74185516668444
"887",0.300086043925135
"888",0.493429163470864
"889",1.16093635652214
"890",2.99929608081669
"891",0.572098524309695
"892",1.30235633440316
"893",3.43815345672851
"894",1.50640451567459
"895",2.36394764288309
"896",3.35134287534242
"897",0.136074490803708
"898",0.16713665462372
"899",1.52412671205739
"900",0.427518577314913
"901",3.70238433388953
"902",1.96897429405692
"903",3.90843541903381
"904",0.98617771227399
"905",1.04289902374148
"906",1.65857128976824
"907",0.469803392887115
"908",1.49080635952339
"909",0.00913970174414743
"910",5.32338523467012
"911",1.49600988245549
"912",0.874250493943691
"913",0.676498631017644
"914",3.92197879387026
"915",3.02538538588763
"916",3.88533383211292
"917",1.21102294605225
"918",4.33797029008098
"919",3.3846673479486
"920",5.40071206887193
"921",0.374049162492156
"922",0.498251357686842
"923",1.46945971800926
"924",2.25591451107504
"925",0.218289350159466
"926",0.45257172640413
"927",2.47597331359031
"928",1.52871016963365
"929",0.65938994734568
"930",1.10867535602301
"931",1.8656070883477
"932",2.54735151856186
"933",2.18710272750797
"934",8.23408732893777
"935",0.468756253831089
"936",2.51993454984369
"937",1.16738195437938
"938",1.26684448961169
"939",2.82645350677853
"940",0.364391767419875
"941",1.38604495394975
"942",5.17607864339776
"943",3.69758813066368
"944",5.11892701287694
"945",4.84267033174288
"946",0.625427265356567
"947",2.16966636470499
"948",0.462614500933472
"949",1.38479955587536
"950",4.29387481547473
"951",0.0265076765790582
"952",1.60096203527393
"953",2.55372538190289
"954",5.04220676024385
"955",4.91299320359655
"956",4.46988217879958
"957",0.125712760724127
"958",1.64726110725644
"959",1.99589226661951
"960",0.626081090652413
"961",2.63421285702827
"962",0.155237772502005
"963",1.40572983390632
"964",1.29359201528132
"965",0.0138539588078856
"966",2.69625302582028
"967",4.00366763008719
"968",3.58543604097177
"969",2.07304721170242
"970",2.18923446935325
"971",0.100374701939768
"972",1.30997049249709
"973",1.00370133761317
"974",1.04834415763617
"975",0.52474061679095
"976",0.635077276267111
"977",0.55591582134366
"978",5.99631409759976
"979",0.249827093444765
"980",2.0233637938669
"981",2.78918629867916
"982",1.09233112540096
"983",0.445030771397069
"984",0.71265581715852
"985",1.30637877061963
"986",0.796404344168308
"987",0.0234946880733544
"988",0.0975312367081642
"989",0.128530032001436
"990",7.65951369288278
"991",0.381198306620335
"992",0.689389415085316
"993",7.23297239425492
"994",2.40746971211376
"995",2.37767824894729
"996",1.30995540134609
"997",0.940871251747012
"998",0.855925498530269
"999",0.850970597006381
"1000",4.86320727226888
